GEO,ID,year,month,value
E,S313446,2024,6,6898
E,S313446,2024,7,8955
E,S313446,2024,8,9909
E,S313446,2024,9,9328
E,S313446,2024,10,9775.657565
E,S313446,2024,11,9652.653398
E,S313446,2024,12,9900.432206
E,S313446,2025,1,9747.287297
E,S313446,2025,2,8949.960996
E,S313446,2025,3,8062.532866
E,S313446,2025,4,11232.50607
E,S313446,2025,5,10021.25201
E,S313446,2025,6,10075.47606
E,S313446,2025,7,10322.55806
E,S313446,2025,8,10328.48587
E,S313446,2025,9,10021.79898
E,S313446,2025,10,10575.19814
E,S313446,2025,11,10280.39072
E,S313446,2025,12,10721.92151
E,S134594,2022,1,12801
E,S134594,2022,2,12041
E,S134594,2022,3,12591
E,S134594,2022,4,9478
E,S134594,2022,5,16923
E,S134594,2022,6,14155
E,S134594,2022,7,15166
E,S134594,2022,8,13185
E,S134594,2022,9,12984
E,S134594,2022,10,11807
E,S134594,2022,11,11185
E,S134594,2022,12,11131
E,S134594,2023,1,12707
E,S134594,2023,2,10043
E,S134594,2023,3,9832
E,S134594,2023,4,10378
E,S134594,2023,5,11256
E,S134594,2023,6,11154
E,S134594,2023,7,11183
E,S134594,2023,8,9866
E,S134594,2023,9,9647
E,S134594,2023,10,8030
E,S134594,2023,11,4624
E,S134594,2023,12,4548
E,S134594,2024,1,5112
E,S134594,2024,2,5177
E,S134594,2024,3,5140
E,S134594,2024,4,5579
E,S134594,2024,5,6185
E,S134594,2024,6,6549
E,S134594,2024,7,6963
E,S134594,2024,8,6555
E,S134594,2024,9,7613
E,S134594,2024,10,8034.492162
E,S134594,2024,11,7972.17815
E,S134594,2024,12,8154.50747
E,S134594,2025,1,7955.199206
E,S134594,2025,2,7304.46538
E,S134594,2025,3,6580.195402
E,S134594,2025,4,9167.352993
E,S134594,2025,5,8178.794119
E,S134594,2025,6,8223.048803
E,S134594,2025,7,8424.70353
E,S134594,2025,8,8429.541483
E,S134594,2025,9,8179.240525
E,S134594,2025,10,8630.894452
E,S134594,2025,11,8390.288869
E,S134594,2025,12,8750.641986
E,S397607,2022,1,12354
E,S397607,2022,2,13249
E,S397607,2022,3,14652
E,S397607,2022,4,8310
E,S397607,2022,5,15604
E,S397607,2022,6,13469
E,S397607,2022,7,16056
E,S397607,2022,8,15419
E,S397607,2022,9,15050
E,S397607,2022,10,16337
E,S397607,2022,11,15077
E,S397607,2022,12,15201
E,S397607,2023,1,13006
E,S397607,2023,2,9280
E,S397607,2023,3,9810
E,S397607,2023,4,9943
E,S397607,2023,5,10953
E,S397607,2023,6,12175
E,S397607,2023,7,12755
E,S397607,2023,8,11679
E,S397607,2023,9,10590
E,S397607,2023,10,7855
E,S397607,2023,11,3853
E,S397607,2023,12,5028
E,S397607,2024,1,5603
E,S397607,2024,2,5833
E,S397607,2024,3,4905
E,S397607,2024,4,7101
E,S397607,2024,5,5551
E,S397607,2024,6,5824
E,S397607,2024,7,5865
E,S397607,2024,8,6120
E,S397607,2024,9,6260
E,S397607,2024,10,6549.089774
E,S397607,2024,11,6336.725827
E,S397607,2024,12,6472.161324
E,S397607,2025,1,6541.38277
E,S397607,2025,2,6006.298867
E,S397607,2025,3,5410.747828
E,S397607,2025,4,7538.109778
E,S397607,2025,5,6725.239878
E,S397607,2025,6,6761.629516
E,S397607,2025,7,6927.445698
E,S397607,2025,8,6931.423839
E,S397607,2025,9,6725.606947
E,S397607,2025,10,7096.991891
E,S397607,2025,11,6899.147291
E,S397607,2025,12,7195.457617
E,S262986,2022,1,11115
E,S262986,2022,2,10091
E,S262986,2022,3,11810
E,S262986,2022,4,8985
E,S262986,2022,5,16093
E,S262986,2022,6,13164
E,S262986,2022,7,15319
E,S262986,2022,8,13398
E,S262986,2022,9,11843
E,S262986,2022,10,10764
E,S262986,2022,11,11422
E,S262986,2022,12,11843
E,S262986,2023,1,12598
E,S262986,2023,2,10482
E,S262986,2023,3,10910
E,S262986,2023,4,11025
E,S262986,2023,5,12162
E,S262986,2023,6,12172
E,S262986,2023,7,12195
E,S262986,2023,8,11228
E,S262986,2023,9,11036
E,S262986,2023,10,8617
E,S262986,2023,11,4177
E,S262986,2023,12,4525
E,S262986,2024,1,4964
E,S262986,2024,2,4999
E,S262986,2024,3,4628
E,S262986,2024,4,6004
E,S262986,2024,5,5525
E,S262986,2024,6,6046
E,S262986,2024,7,6878
E,S262986,2024,8,6984
E,S262986,2024,9,7440
E,S262986,2024,10,7851.068448
E,S262986,2024,11,7791.05855
E,S262986,2024,12,7967.523694
E,S262986,2025,1,7774.422972
E,S262986,2025,2,7138.476609
E,S262986,2025,3,6430.66515
E,S262986,2025,4,8959.031429
E,S262986,2025,5,7992.936851
E,S262986,2025,6,8036.185879
E,S262986,2025,7,8233.258146
E,S262986,2025,8,8237.98616
E,S262986,2025,9,7993.373112
E,S262986,2025,10,8434.763526
E,S262986,2025,11,8199.625534
E,S262986,2025,12,8551.789883
E,S626603,2022,1,1825
E,S626603,2022,2,11341
E,S626603,2022,3,12967
E,S626603,2022,4,14410
E,S626603,2022,5,17117
E,S626603,2022,6,15072
E,S626603,2022,7,15836
E,S626603,2022,8,12694
E,S626603,2022,9,11303
E,S626603,2022,10,11267
E,S626603,2022,11,11065
E,S626603,2022,12,11880
E,S626603,2023,1,12824
E,S626603,2023,2,9915
E,S626603,2023,3,10694
E,S626603,2023,4,12837
E,S626603,2023,5,11579
E,S626603,2023,6,13350
E,S626603,2023,7,13678
E,S626603,2023,8,11954
E,S626603,2023,9,9644
E,S626603,2023,10,7811
E,S626603,2023,11,4755
E,S626603,2023,12,5109
E,S626603,2024,1,5743
E,S626603,2024,2,5632
E,S626603,2024,3,6873
E,S626603,2024,4,8013
E,S626603,2024,5,6363
E,S626603,2024,6,6027
E,S626603,2024,7,6668
E,S626603,2024,8,6662
E,S626603,2024,9,6408
E,S626603,2024,10,6660.711349
E,S626603,2024,11,6395.331819
E,S626603,2024,12,6528.169866
E,S626603,2025,1,6696.03527
E,S626603,2025,2,6148.300822
E,S626603,2025,3,5538.669662
E,S626603,2025,4,7716.327069
E,S626603,2025,5,6884.239159
E,S626603,2025,6,6921.489128
E,S626603,2025,7,7091.225565
E,S626603,2025,8,7095.297757
E,S626603,2025,9,6884.614906
E,S626603,2025,10,7264.780198
E,S626603,2025,11,7062.258121
E,S626603,2025,12,7365.573867
E,S166959,2022,1,14695
E,S166959,2022,2,13420
E,S166959,2022,3,15127
E,S166959,2022,4,13507
E,S166959,2022,5,16746
E,S166959,2022,6,15370
E,S166959,2022,7,16556
E,S166959,2022,8,13936
E,S166959,2022,9,13660
E,S166959,2022,10,11921
E,S166959,2022,11,11379
E,S166959,2022,12,10671
E,S166959,2023,1,12602
E,S166959,2023,2,9860
E,S166959,2023,3,10156
E,S166959,2023,4,12241
E,S166959,2023,5,10798
E,S166959,2023,6,11027
E,S166959,2023,7,11860
E,S166959,2023,8,9750
E,S166959,2023,9,9630
E,S166959,2023,10,7772
E,S166959,2023,11,4394
E,S166959,2023,12,4242
E,S166959,2024,1,5674
E,S166959,2024,2,4505
E,S166959,2024,3,4928
E,S166959,2024,4,5600
E,S166959,2024,5,6141
E,S166959,2024,6,5716
E,S166959,2024,7,5975
E,S166959,2024,8,5895
E,S166959,2024,9,6052
E,S166959,2024,10,6357.504646
E,S166959,2024,11,6295.07992
E,S166959,2024,12,6437.840003
E,S166959,2025,1,6324.03331
E,S166959,2025,2,5806.728554
E,S166959,2025,3,5230.965792
E,S166959,2025,4,7287.642232
E,S166959,2025,5,6501.781428
E,S166959,2025,6,6536.961954
E,S166959,2025,7,6697.268589
E,S166959,2025,8,6701.114549
E,S166959,2025,9,6502.136301
E,S166959,2025,10,6861.181298
E,S166959,2025,11,6669.910448
E,S166959,2025,12,6956.375319
E,S239204,2022,1,11140
E,S239204,2022,2,14309
E,S239204,2022,3,13203
E,S239204,2022,4,8200
E,S239204,2022,5,18072
E,S239204,2022,6,14505
E,S239204,2022,7,17435
E,S239204,2022,8,15105
E,S239204,2022,9,15030
E,S239204,2022,10,12829
E,S239204,2022,11,12322
E,S239204,2022,12,13655
E,S239204,2023,1,13146
E,S239204,2023,2,10465
E,S239204,2023,3,9448
E,S239204,2023,4,10792
E,S239204,2023,5,10679
E,S239204,2023,6,12156
E,S239204,2023,7,12689
E,S239204,2023,8,12208
E,S239204,2023,9,12421
E,S239204,2023,10,7651
E,S239204,2023,11,3975
E,S239204,2023,12,4195
E,S239204,2024,1,4493
E,S239204,2024,2,4113
E,S239204,2024,3,3494
E,S239204,2024,4,5513
E,S239204,2024,5,4065
E,S239204,2024,6,4939
E,S239204,2024,7,5269
E,S239204,2024,8,5638
E,S239204,2024,9,5851
E,S239204,2024,10,6153.876202
E,S239204,2024,11,6061.98323
E,S239204,2024,12,6210.874078
E,S239204,2025,1,5522.321222
E,S239204,2025,2,601.4865588
E,S239204,2025,3,2691.75364
E,S239204,2025,4,7045.603883
E,S239204,2025,5,6285.843215
E,S239204,2025,6,6319.855319
E,S239204,2025,7,6474.837824
E,S239204,2025,8,6478.556051
E,S239204,2025,9,6286.186301
E,S239204,2025,10,6633.306638
E,S239204,2025,11,6448.388306
E,S239204,2025,12,6725.33906
E,S461210,2022,1,8354
E,S461210,2022,2,7626
E,S461210,2022,3,9348
E,S461210,2022,4,5844
E,S461210,2022,5,11685
E,S461210,2022,6,9798
E,S461210,2022,7,9978
E,S461210,2022,8,9199
E,S461210,2022,9,9278
E,S461210,2022,10,9103
E,S461210,2022,11,9200
E,S461210,2022,12,9708
E,S461210,2023,1,10126
E,S461210,2023,2,8593
E,S461210,2023,3,8267
E,S461210,2023,4,8747
E,S461210,2023,5,10623
E,S461210,2023,6,11591
E,S461210,2023,7,10412
E,S461210,2023,8,9707
E,S461210,2023,9,9758
E,S461210,2023,10,8182
E,S461210,2023,11,4121
E,S461210,2023,12,4936
E,S461210,2024,1,5487
E,S461210,2024,2,5835
E,S461210,2024,3,4809
E,S461210,2024,4,6834
E,S461210,2024,5,6436
E,S461210,2024,6,6580
E,S461210,2024,7,7069
E,S461210,2024,8,7242
E,S461210,2024,9,8343
E,S461210,2024,10,8772.927648
E,S461210,2024,11,8688.01532
E,S461210,2024,12,8894.065487
E,S461210,2025,1,8718.012212
E,S461210,2025,2,8004.880424
E,S461210,2025,3,7211.161203
E,S461210,2025,4,10046.39774
E,S461210,2025,5,8963.047332
E,S461210,2025,6,9011.545536
E,S461210,2025,7,9232.536655
E,S461210,2025,8,9237.838513
E,S461210,2025,9,8963.536542
E,S461210,2025,10,9458.498937
E,S461210,2025,11,9194.82202
E,S461210,2025,12,9589.728897
E,S292670,2022,1,9979
E,S292670,2022,2,9743
E,S292670,2022,3,10425
E,S292670,2022,4,7849
E,S292670,2022,5,12213
E,S292670,2022,6,10814
E,S292670,2022,7,11621
E,S292670,2022,8,10567
E,S292670,2022,9,10509
E,S292670,2022,10,10473
E,S292670,2022,11,10558
E,S292670,2022,12,10917
E,S292670,2023,1,11860
E,S292670,2023,2,9965
E,S292670,2023,3,9466
E,S292670,2023,4,9079
E,S292670,2023,5,10788
E,S292670,2023,6,10564
E,S292670,2023,7,10440
E,S292670,2023,8,9538
E,S292670,2023,9,9593
E,S292670,2023,10,8157
E,S292670,2023,11,5067
E,S292670,2023,12,4908
E,S292670,2024,1,5009
E,S292670,2024,2,4351
E,S292670,2024,3,4617
E,S292670,2024,4,5440
E,S292670,2024,5,6011
E,S292670,2024,6,6138
E,S292670,2024,7,6676
E,S292670,2024,8,6530
E,S292670,2024,9,7373
E,S292670,2024,10,7763.293222
E,S292670,2024,11,7699.893288
E,S292670,2024,12,7886.893587
E,S292670,2025,1,7704.411368
E,S292670,2025,2,7074.191941
E,S292670,2025,3,6372.754591
E,S292670,2025,4,8878.351979
E,S292670,2025,5,7920.957447
E,S292670,2025,6,7963.817
E,S292670,2025,7,8159.114558
E,S292670,2025,8,8163.799994
E,S292670,2025,9,7921.389779
E,S292670,2025,10,8358.805306
E,S292670,2025,11,8125.78482
E,S292670,2025,12,8474.777797
E,S629373,2022,1,10799
E,S629373,2022,2,9816
E,S629373,2022,3,11779
E,S629373,2022,4,7300
E,S629373,2022,5,14040
E,S629373,2022,6,12061
E,S629373,2022,7,12664
E,S629373,2022,8,11840
E,S629373,2022,9,10838
E,S629373,2022,10,10485
E,S629373,2022,11,11017
E,S629373,2022,12,11658
E,S629373,2023,1,12177
E,S629373,2023,2,10040
E,S629373,2023,3,10476
E,S629373,2023,4,9373
E,S629373,2023,5,11390
E,S629373,2023,6,11364
E,S629373,2023,7,11177
E,S629373,2023,8,9737
E,S629373,2023,9,9924
E,S629373,2023,10,8265
E,S629373,2023,11,4077
E,S629373,2023,12,4428
E,S629373,2024,1,5240
E,S629373,2024,2,5020
E,S629373,2024,3,3984
E,S629373,2024,4,5337
E,S629373,2024,5,5219
E,S629373,2024,6,5142
E,S629373,2024,7,5426
E,S629373,2024,8,6209
E,S629373,2024,9,6745
E,S629373,2024,10,7060.151006
E,S629373,2024,11,6940.642094
E,S629373,2024,12,7111.245778
E,S629373,2025,1,7048.183192
E,S629373,2025,2,6471.643109
E,S629373,2025,3,5829.951134
E,S629373,2025,4,8122.13266
E,S629373,2025,5,7246.28482
E,S629373,2025,6,7285.493784
E,S629373,2025,7,7464.156747
E,S629373,2025,8,7468.443098
E,S629373,2025,9,7246.680328
E,S629373,2025,10,7646.838707
E,S629373,2025,11,7433.66589
E,S629373,2025,12,7752.933167
E,S286718,2022,1,7289
E,S286718,2022,2,8758
E,S286718,2022,3,9986
E,S286718,2022,4,6705
E,S286718,2022,5,12746
E,S286718,2022,6,11940
E,S286718,2022,7,11485
E,S286718,2022,8,11310
E,S286718,2022,9,10359
E,S286718,2022,10,9316
E,S286718,2022,11,9478
E,S286718,2022,12,9807
E,S286718,2023,1,11171
E,S286718,2023,2,8585
E,S286718,2023,3,8505
E,S286718,2023,4,9142
E,S286718,2023,5,12004
E,S286718,2023,6,12587
E,S286718,2023,7,11416
E,S286718,2023,8,10748
E,S286718,2023,9,9322
E,S286718,2023,10,8072
E,S286718,2023,11,5340
E,S286718,2023,12,5735
E,S286718,2024,1,6800
E,S286718,2024,2,5911
E,S286718,2024,3,5075
E,S286718,2024,4,6384
E,S286718,2024,5,6696
E,S286718,2024,6,7949
E,S286718,2024,7,8095
E,S286718,2024,8,7151
E,S286718,2024,9,6855
E,S286718,2024,10,7234.646754
E,S286718,2024,11,7203.652366
E,S286718,2024,12,7386.028184
E,S286718,2025,1,7163.127618
E,S286718,2025,2,6577.185102
E,S286718,2025,3,5925.028173
E,S286718,2025,4,8254.591458
E,S286718,2025,5,7364.459962
E,S286718,2025,6,7404.30836
E,S286718,2025,7,7585.885026
E,S286718,2025,8,7590.241281
E,S286718,2025,9,7364.86192
E,S286718,2025,10,7771.546232
E,S286718,2025,11,7554.896913
E,S286718,2025,12,7879.37092
E,S638854,2022,1,12333
E,S638854,2022,2,12115
E,S638854,2022,3,11881
E,S638854,2022,4,12912
E,S638854,2022,5,14082
E,S638854,2022,6,10744
E,S638854,2022,7,12331
E,S638854,2022,8,10518
E,S638854,2022,9,12133
E,S638854,2022,10,10844
E,S638854,2022,11,11893
E,S638854,2022,12,14026
E,S638854,2023,1,13723
E,S638854,2023,2,9379
E,S638854,2023,3,10310
E,S638854,2023,4,10904
E,S638854,2023,5,10346
E,S638854,2023,6,10537
E,S638854,2023,7,9062
E,S638854,2023,8,7167
E,S638854,2023,9,7512
E,S638854,2023,10,5624
E,S638854,2023,11,4140
E,S638854,2023,12,4169
E,S638854,2024,1,4597
E,S638854,2024,2,4084
E,S638854,2024,3,4882
E,S638854,2024,4,5742
E,S638854,2024,5,5138
E,S638854,2024,6,5606
E,S638854,2024,7,5248
E,S638854,2024,8,5142
E,S638854,2024,9,6505
E,S638854,2024,10,6846.284717
E,S638854,2024,11,6792.706966
E,S638854,2024,12,6953.517097
E,S638854,2025,1,6797.395354
E,S638854,2025,2,6241.36967
E,S638854,2025,3,5622.510323
E,S638854,2025,4,7833.131646
E,S638854,2025,5,6988.448148
E,S638854,2025,6,7026.261981
E,S638854,2025,7,7198.567774
E,S638854,2025,8,7202.701609
E,S638854,2025,9,6988.829583
E,S638854,2025,10,7374.749561
E,S638854,2025,11,7169.161841
E,S638854,2025,12,7477.068977
E,S647214,2022,1,9911
E,S647214,2022,2,9689
E,S647214,2022,3,9719
E,S647214,2022,4,6822
E,S647214,2022,5,13030
E,S647214,2022,6,11536
E,S647214,2022,7,14512
E,S647214,2022,8,11961
E,S647214,2022,9,10728
E,S647214,2022,10,9347
E,S647214,2022,11,9421
E,S647214,2022,12,10195
E,S647214,2023,1,10749
E,S647214,2023,2,8897
E,S647214,2023,3,7066
E,S647214,2023,4,8915
E,S647214,2023,5,10713
E,S647214,2023,6,12259
E,S647214,2023,7,12931
E,S647214,2023,8,12126
E,S647214,2023,9,10728
E,S647214,2023,10,7094
E,S647214,2023,11,4066
E,S647214,2023,12,4683
E,S647214,2024,1,6350
E,S647214,2024,2,5250
E,S647214,2024,3,3168
E,S647214,2024,4,6226
E,S647214,2024,5,5949
E,S647214,2024,6,7444
E,S647214,2024,7,7191
E,S647214,2024,8,7879
E,S647214,2024,9,6582
E,S647214,2024,10,6946.360212
E,S647214,2024,11,6917.902322
E,S647214,2024,12,7080.842637
E,S647214,2025,1,6877.856452
E,S647214,2025,2,6315.249065
E,S647214,2025,3,5689.06425
E,S647214,2025,4,7925.852804
E,S647214,2025,5,7071.170747
E,S647214,2025,6,7109.432185
E,S647214,2025,7,7283.77757
E,S647214,2025,8,7287.960337
E,S647214,2025,9,7071.556697
E,S647214,2025,10,7462.044829
E,S647214,2025,11,7254.023557
E,S647214,2025,12,7565.575405
E,S285997,2022,1,10720
E,S285997,2022,2,9959
E,S285997,2022,3,11443
E,S285997,2022,4,7857
E,S285997,2022,5,12441
E,S285997,2022,6,11990
E,S285997,2022,7,12081
E,S285997,2022,8,12168
E,S285997,2022,9,10872
E,S285997,2022,10,9391
E,S285997,2022,11,9642
E,S285997,2022,12,9657
E,S285997,2023,1,10020
E,S285997,2023,2,8563
E,S285997,2023,3,8646
E,S285997,2023,4,8609
E,S285997,2023,5,9668
E,S285997,2023,6,10179
E,S285997,2023,7,10652
E,S285997,2023,8,9392
E,S285997,2023,9,9582
E,S285997,2023,10,7924
E,S285997,2023,11,2837
E,S285997,2023,12,3275
E,S285997,2024,1,4105
E,S285997,2024,2,4396
E,S285997,2024,3,6014
E,S285997,2024,4,6496
E,S285997,2024,5,5686
E,S285997,2024,6,5600
E,S285997,2024,7,8196
E,S285997,2024,8,6401
E,S285997,2024,9,7145
E,S285997,2024,10,7518.078073
E,S285997,2024,11,7408.758988
E,S285997,2024,12,7590.721081
E,S285997,2025,1,7466.162922
E,S285997,2025,2,6855.432174
E,S285997,2025,3,6175.68582
E,S285997,2025,4,8603.801016
E,S285997,2025,5,7676.012608
E,S285997,2025,6,7717.546788
E,S285997,2025,7,7906.805034
E,S285997,2025,8,7911.34558
E,S285997,2025,9,7676.431571
E,S285997,2025,10,8100.320617
E,S285997,2025,11,7874.505973
E,S285997,2025,12,8212.706816
E,S220033,2022,1,11419
E,S220033,2022,2,12790
E,S220033,2022,3,13182
E,S220033,2022,4,8321
E,S220033,2022,5,16081
E,S220033,2022,6,13396
E,S220033,2022,7,16374
E,S220033,2022,8,13412
E,S220033,2022,9,12399
E,S220033,2022,10,10778
E,S220033,2022,11,11450
E,S220033,2022,12,11860
E,S220033,2023,1,12046
E,S220033,2023,2,9645
E,S220033,2023,3,8167
E,S220033,2023,4,9467
E,S220033,2023,5,10175
E,S220033,2023,6,10471
E,S220033,2023,7,11598
E,S220033,2023,8,10929
E,S220033,2023,9,9696
E,S220033,2023,10,6225
E,S220033,2023,11,3547
E,S220033,2023,12,4124
E,S220033,2024,1,5397
E,S220033,2024,2,5260
E,S220033,2024,3,3491
E,S220033,2024,4,5246
E,S220033,2024,5,4956
E,S220033,2024,6,5913
E,S220033,2024,7,5676
E,S220033,2024,8,5979
E,S220033,2024,9,5505
E,S220033,2024,10,5809.783184
E,S220033,2024,11,5764.723596
E,S220033,2024,12,5896.566876
E,S220033,2025,1,5752.44603
E,S220033,2025,2,5281.897007
E,S220033,2025,3,4758.173609
E,S220033,2025,4,6628.960755
E,S220033,2025,5,5914.128678
E,S220033,2025,6,5946.129471
E,S220033,2025,7,6091.947056
E,S220033,2025,8,6095.445405
E,S220033,2025,9,5914.451476
E,S220033,2025,10,6241.044786
E,S220033,2025,11,6067.061635
E,S220033,2025,12,6327.634853
E,S415871,2022,1,9907
E,S415871,2022,2,9490
E,S415871,2022,3,10530
E,S415871,2022,4,6796
E,S415871,2022,5,13028
E,S415871,2022,6,11358
E,S415871,2022,7,12606
E,S415871,2022,8,11427
E,S415871,2022,9,10681
E,S415871,2022,10,10085
E,S415871,2022,11,10483
E,S415871,2022,12,11011
E,S415871,2023,1,11104
E,S415871,2023,2,8864
E,S415871,2023,3,8090
E,S415871,2023,4,8730
E,S415871,2023,5,9807
E,S415871,2023,6,10174
E,S415871,2023,7,10786
E,S415871,2023,8,9307
E,S415871,2023,9,8674
E,S415871,2023,10,7081
E,S415871,2023,11,3770
E,S415871,2023,12,5143
E,S415871,2024,1,5559
E,S415871,2024,2,5160
E,S415871,2024,3,4576
E,S415871,2024,4,6601
E,S415871,2024,5,5646
E,S415871,2024,6,6462
E,S415871,2024,7,5360
E,S415871,2024,8,5378
E,S415871,2024,9,6823
E,S415871,2024,10,7199.978495
E,S415871,2024,11,7144.945232
E,S415871,2024,12,7306.776097
E,S415871,2025,1,7129.689239
E,S415871,2025,2,6546.481976
E,S415871,2025,3,5897.369398
E,S415871,2025,4,8216.057989
E,S415871,2025,5,7330.081739
E,S415871,2025,6,7369.74412
E,S415871,2025,7,7550.473163
E,S415871,2025,8,7554.809082
E,S415871,2025,9,7330.481821
E,S415871,2025,10,7735.267679
E,S415871,2025,11,7519.629707
E,S415871,2025,12,7842.589028
E,S254874,2022,1,10113
E,S254874,2022,2,9487
E,S254874,2022,3,11227
E,S254874,2022,4,8458
E,S254874,2022,5,13855
E,S254874,2022,6,11275
E,S254874,2022,7,11969
E,S254874,2022,8,10757
E,S254874,2022,9,10034
E,S254874,2022,10,9505
E,S254874,2022,11,9580
E,S254874,2022,12,10334
E,S254874,2023,1,11405
E,S254874,2023,2,9078
E,S254874,2023,3,9682
E,S254874,2023,4,9837
E,S254874,2023,5,11091
E,S254874,2023,6,11614
E,S254874,2023,7,10839
E,S254874,2023,8,9406
E,S254874,2023,9,8240
E,S254874,2023,10,7149
E,S254874,2023,11,3967
E,S254874,2023,12,4568
E,S254874,2024,1,5643
E,S254874,2024,2,5608
E,S254874,2024,3,4562
E,S254874,2024,4,6121
E,S254874,2024,5,5445
E,S254874,2024,6,5868
E,S254874,2024,7,3222
E,S254874,2024,8,6249
E,S254874,2024,9,6490
E,S254874,2024,10,6832.690025
E,S254874,2024,11,6733.48352
E,S254874,2024,12,6899.088237
E,S254874,2025,1,6781.721114
E,S254874,2025,2,6226.97758
E,S254874,2025,3,5609.545272
E,S254874,2025,4,7815.069082
E,S254874,2025,5,6972.333356
E,S254874,2025,6,7010.059994
E,S254874,2025,7,7181.968464
E,S254874,2025,8,7186.092766
E,S254874,2025,9,6972.713911
E,S254874,2025,10,7357.743989
E,S254874,2025,11,7152.630338
E,S254874,2025,12,7459.827465
E,S416232,2022,1,11569
E,S416232,2022,2,11338
E,S416232,2022,3,12249
E,S416232,2022,4,8256
E,S416232,2022,5,14972
E,S416232,2022,6,10213
E,S416232,2022,7,12369
E,S416232,2022,8,10212
E,S416232,2022,9,10453
E,S416232,2022,10,10567
E,S416232,2022,11,10098
E,S416232,2022,12,10044
E,S416232,2023,1,9804
E,S416232,2023,2,7939
E,S416232,2023,3,8730
E,S416232,2023,4,9739
E,S416232,2023,5,9724
E,S416232,2023,6,9969
E,S416232,2023,7,9400
E,S416232,2023,8,9417
E,S416232,2023,9,9225
E,S416232,2023,10,7569
E,S416232,2023,11,3686
E,S416232,2023,12,4287
E,S416232,2024,1,4844
E,S416232,2024,2,4622
E,S416232,2024,3,4657
E,S416232,2024,4,7170
E,S416232,2024,5,5371
E,S416232,2024,6,5674
E,S416232,2024,7,5577
E,S416232,2024,8,6192
E,S416232,2024,9,6343
E,S416232,2024,10,6674.201438
E,S416232,2024,11,6577.153011
E,S416232,2024,12,6738.690531
E,S416232,2025,1,6628.113564
E,S416232,2025,2,6085.935098
E,S416232,2025,3,5482.487775
E,S416232,2025,4,7638.055961
E,S416232,2025,5,6814.408394
E,S416232,2025,6,6851.280515
E,S416232,2025,7,7019.295218
E,S416232,2025,8,7023.326104
E,S416232,2025,9,6814.780329
E,S416232,2025,10,7191.089387
E,S416232,2025,11,6990.621608
E,S416232,2025,12,7290.860649
E,S524439,2022,1,10532
E,S524439,2022,2,9913
E,S524439,2022,3,10780
E,S524439,2022,4,7094
E,S524439,2022,5,12435
E,S524439,2022,6,11371
E,S524439,2022,7,11804
E,S524439,2022,8,10737
E,S524439,2022,9,9965
E,S524439,2022,10,9590
E,S524439,2022,11,9842
E,S524439,2022,12,9364
E,S524439,2023,1,10269
E,S524439,2023,2,8652
E,S524439,2023,3,8585
E,S524439,2023,4,8125
E,S524439,2023,5,9311
E,S524439,2023,6,9514
E,S524439,2023,7,9902
E,S524439,2023,8,9013
E,S524439,2023,9,8573
E,S524439,2023,10,7540
E,S524439,2023,11,4251
E,S524439,2023,12,4109
E,S524439,2024,1,4673
E,S524439,2024,2,4758
E,S524439,2024,3,4232
E,S524439,2024,4,4726
E,S524439,2024,5,5050
E,S524439,2024,6,5277
E,S524439,2024,7,6220
E,S524439,2024,8,6081
E,S524439,2024,9,7045
E,S524439,2024,10,7398.875035
E,S524439,2024,11,7326.19371
E,S524439,2024,12,7488.091491
E,S524439,2025,1,7361.667989
E,S524439,2025,2,6759.484908
E,S524439,2025,3,6089.252148
E,S524439,2025,4,8483.383927
E,S524439,2025,5,7568.580661
E,S524439,2025,6,7609.533537
E,S524439,2025,7,7796.142962
E,S524439,2025,8,7800.619959
